codigo,nombre,stock_disponible,stock,tipo,nivel_uso,categoria
12060,CONVERITOR RAPIDA DE ETHERNET N°3,1,1,Fijos,1,Otros / específico
12061,CONVERITOR RAPIDA DE ETHERNET N°4,1,1,Fijos,1,Otros / específico
12062,CONVERITOR RAPIDA DE ETHERNET N°5,1,1,Fijos,1,Otros / específico
12063,CONVERITOR RAPIDA DE ETHERNET N°6,1,1,Fijos,1,Otros / específico
12064,CONVERITOR RAPIDA DE ETHERNET N°7,1,1,Fijos,1,Otros / específico
10795,"Caimanes ,N°1",0,0,Consumibles,1,Otros / específico
10804,"Caimanes ,N°10",0,0,Consumibles,1,Otros / específico
11105,"Caimanes ,N°11",0,0,Consumibles,1,Otros / específico
11106,"Caimanes ,N°12",0,0,Consumibles,1,Otros / específico
11107,"Caimanes ,N°13",0,0,Consumibles,1,Otros / específico
11108,"Caimanes ,N°14",0,0,Consumibles,1,Otros / específico
11109,"Caimanes ,N°15",0,0,Consumibles,1,Otros / específico
11110,"Caimanes ,N°16",0,0,Consumibles,1,Otros / específico
11111,"Caimanes ,N°17",0,0,Consumibles,1,Otros / específico
10796,"Caimanes ,N°2",0,0,Consumibles,1,Otros / específico
10797,"Caimanes ,N°3",0,0,Consumibles,1,Otros / específico
10798,"Caimanes ,N°4",0,0,Consumibles,1,Otros / específico
10799,"Caimanes ,N°5",0,0,Consumibles,1,Otros / específico
10800,"Caimanes ,N°6",0,0,Consumibles,1,Otros / específico
10801,"Caimanes ,N°7",0,0,Consumibles,1,Otros / específico
10802,"Caimanes ,N°8",0,0,Consumibles,1,Otros / específico
10803,"Caimanes ,N°9",0,0,Consumibles,1,Otros / específico
11112,"Caja De Herramientas,N°1",1,1,Fijos,1,Otros / específico
11121,"Caja De Herramientas,N°10",1,1,Fijos,1,Otros / específico
11113,"Caja De Herramientas,N°2",1,1,Fijos,1,Otros / específico
11114,"Caja De Herramientas,N°3",1,1,Fijos,1,Otros / específico
11115,"Caja De Herramientas,N°4",1,1,Fijos,1,Otros / específico
11116,"Caja De Herramientas,N°5",1,1,Fijos,1,Otros / específico
11117,"Caja De Herramientas,N°6",1,1,Fijos,1,Otros / específico
11118,"Caja De Herramientas,N°7",1,1,Fijos,1,Otros / específico
11119,"Caja De Herramientas,N°8",1,1,Fijos,1,Otros / específico
11120,"Caja De Herramientas,N°9",1,1,Fijos,1,Otros / específico
10170,"Camara termogrtafica ultravission ,n°1",1,1,Fijos,1,Otros / específico
10171,"Camara termogrtafica ultravission ,n°2",1,1,Fijos,1,Otros / específico
11943,Cargas trifasicas inductivas N°1,1,1,Fijos,1,Otros / específico
11944,Cargas trifasicas inductivas N°2,1,1,Fijos,1,Otros / específico
11945,Cargas trifasicas inductivas N°3,1,1,Fijos,1,Otros / específico
11940,Cargas trifasicas resistivas N°1,1,1,Fijos,1,Otros / específico
11941,Cargas trifasicas resistivas N°2,1,1,Fijos,1,Otros / específico
11942,Cargas trifasicas resistivas N°3,1,1,Fijos,1,Otros / específico
11170,"Carro Electricos,N°1",0,0,Fijos,1,Otros / específico
11171,"Carro Electricos,N°2",0,0,Fijos,1,Otros / específico
11172,"Carro Electricos,N°3",0,0,Fijos,1,Otros / específico
11173,"Carro Electricos,N°4",0,0,Fijos,1,Otros / específico
11174,"Carro Mecanicos Negros,n°1",0,0,Fijos,1,Otros / específico
11175,"Carro Mecanicos Negros,n°2",0,0,Fijos,1,Otros / específico
11176,"Carro Mecanicos Negros,n°3",0,0,Fijos,1,Otros / específico
10658,Chicharra enorme,1,1,Fijos,1,Otros / específico
11008,Cierre centralizado,56,56,Consumibles,1,Otros / específico
10824,Clamps,1,1,Fijos,1,Otros / específico
10805,"Compresor de resorte de valvula, N°1",0,0,Consumibles,1,Otros / específico
10806,"Compresor de resorte de valvula, N°2",1,1,Fijos,1,Otros / específico
10807,"Compresor de resorte de valvula, N°3",1,1,Fijos,1,Otros / específico
10808,"Compresor de resorte de valvula, N°4",1,1,Fijos,1,Otros / específico
10174,"Correas SKF , n°1",1,1,Fijos,1,Otros / específico
10175,"Correas SKF , n°2",1,1,Fijos,1,Otros / específico
10473,Cuenta hilos,39,39,Consumible,1,Otros / específico
11459,"DETECTOR DE NIVEL RELE GUARD,N°1",4,4,Consumibles,1,Otros / específico
12127,DINAMOMETRO DE RESORTES,1,1,Fijos,1,Otros / específico
12128,DINAMOMETRO DE RESORTES,1,1,Fijos,1,Otros / específico
12129,DINAMOMETRO DE RESORTES,1,1,Fijos,1,Otros / específico
12130,DINAMOMETRO DE RESORTES,1,1,Fijos,1,Otros / específico
12363,DIODOS RECTIFICADORES,0,0,Fijos,1,Otros / específico
10819,Dobladora universal,1,1,Fijos,1,Otros / específico
11242,"Dremel ,N°1",5,5,Consumibles,1,Otros / específico
10163,Durometro DMQ,1,1,Fijos,1,Otros / específico
10162,Durometro acsa,1,1,Fijos,1,Otros / específico
12073,ENTRENADOR DE MICROCONTROLADORES Y BUSES DE DATOS,1,1,Fijos,1,Otros / específico
11715,"ENTRENADORES ANALOGO,N°1",1,1,Fijos,1,Otros / específico
11716,"ENTRENADORES ANALOGO,N°2",1,1,Fijos,1,Otros / específico
11717,"ENTRENADORES ANALOGO,N°3",1,1,Fijos,1,Otros / específico
11718,"ENTRENADORES ANALOGO,N°4",1,1,Fijos,1,Otros / específico
11719,"ENTRENADORES DIGITALES,N°1",1,1,Fijos,1,Otros / específico
11720,"ENTRENADORES DIGITALES,N°2",1,1,Fijos,1,Otros / específico
11721,"ENTRENADORES DIGITALES,N°3",1,1,Fijos,1,Otros / específico
11722,"ENTRENADORES DIGITALES,N°4",1,1,Fijos,1,Otros / específico
11723,"ENTRENADORES DIGITALES,N°5",1,1,Fijos,1,Otros / específico
11724,"ENTRENADORES DIGITALES,N°6",1,1,Fijos,1,Otros / específico
11725,"ENTRENADORES DIGITALES,N°7",1,1,Fijos,1,Otros / específico
11726,"ENTRENADORES DIGITALES,N°8",1,1,Fijos,1,Otros / específico
11727,"ENTRENADORES DIGITALES,N°9",1,1,Fijos,1,Otros / específico
11801,ESTACAS DE MEDIDOR DE RESISTENCIAS PARA PUESTA A TIERRA,1,1,Fijos,1,Otros / específico
10237,Escobillas de acero,8,8,Consumible,1,Otros / específico
10887,"Escudras,N°1",0,0,Consumibles,1,Otros / específico
10896,"Escudras,N°10",0,0,Consumibles,1,Otros / específico
10897,"Escudras,N°11",0,0,Consumibles,1,Otros / específico
10898,"Escudras,N°12",0,0,Consumibles,1,Otros / específico
10899,"Escudras,N°13",0,0,Consumibles,1,Otros / específico
10900,"Escudras,N°14",0,0,Consumibles,1,Otros / específico
10888,"Escudras,N°2",0,0,Consumibles,1,Otros / específico
10889,"Escudras,N°3",0,0,Consumibles,1,Otros / específico
10890,"Escudras,N°4",0,0,Consumibles,1,Otros / específico
10891,"Escudras,N°5",0,0,Consumibles,1,Otros / específico
10892,"Escudras,N°6",0,0,Consumibles,1,Otros / específico
10893,"Escudras,N°7",0,0,Consumibles,1,Otros / específico
10894,"Escudras,N°8",0,0,Consumibles,1,Otros / específico
10895,"Escudras,N°9",0,0,Consumibles,1,Otros / específico
10179,Esmeril,8,8,Consumible,1,Otros / específico
11225,Esmeril de 7pulg,1,1,Fijos,1,Otros / específico
10132,Estractor de rodamientos Simatool,1,1,Fijos,1,Otros / específico
10140,Estractor de rodamientos Simatool,1,1,Fijos,1,Otros / específico
12378,FLEXOMETRO,0,0,Fijos,1,Otros / específico
11728,"FLOTADORES , N°1",8,8,Consumibles,1,Otros / específico
11807,FRECUENCIOMETRO DIGITAL N°1,1,1,Fijos,1,Otros / específico
11810,FRECUENCIOMETRO DIGITAL N°2,1,1,Fijos,1,Otros / específico
11811,FRECUENCIOMETRO N°10,1,1,Fijos,1,Otros / específico
11808,FRECUENCIOMETRO N°8,1,1,Fijos,1,Otros / específico
11809,FRECUENCIOMETRO N°9,1,1,Fijos,1,Otros / específico
11776,"FRECUENCIOMETRO,N°1",7,7,Consumibles,1,Otros / específico
12152,FUENTE DE ALIMENTACION  N°1,1,1,Fijos,1,Otros / específico
12161,FUENTE DE ALIMENTACION  N°10,1,1,Fijos,1,Otros / específico
12162,FUENTE DE ALIMENTACION  N°11,1,1,Fijos,1,Otros / específico
12163,FUENTE DE ALIMENTACION  N°12,1,1,Fijos,1,Otros / específico
12164,FUENTE DE ALIMENTACION  N°13,1,1,Fijos,1,Otros / específico
12165,FUENTE DE ALIMENTACION  N°14,1,1,Fijos,1,Otros / específico
12166,FUENTE DE ALIMENTACION  N°15,1,1,Fijos,1,Otros / específico
12167,FUENTE DE ALIMENTACION  N°16,1,1,Fijos,1,Otros / específico
12168,FUENTE DE ALIMENTACION  N°17,1,1,Fijos,1,Otros / específico
12169,FUENTE DE ALIMENTACION  N°18,1,1,Fijos,1,Otros / específico
12170,FUENTE DE ALIMENTACION  N°19,1,1,Fijos,1,Otros / específico
12153,FUENTE DE ALIMENTACION  N°2,1,1,Fijos,1,Otros / específico
12171,FUENTE DE ALIMENTACION  N°20,1,1,Fijos,1,Otros / específico
12172,FUENTE DE ALIMENTACION  N°21,1,1,Fijos,1,Otros / específico
12173,FUENTE DE ALIMENTACION  N°22,1,1,Fijos,1,Otros / específico
12174,FUENTE DE ALIMENTACION  N°23,1,1,Fijos,1,Otros / específico
12175,FUENTE DE ALIMENTACION  N°24,1,1,Fijos,1,Otros / específico
12176,FUENTE DE ALIMENTACION  N°25,1,1,Fijos,1,Otros / específico
12154,FUENTE DE ALIMENTACION  N°3,1,1,Fijos,1,Otros / específico
12155,FUENTE DE ALIMENTACION  N°4,1,1,Fijos,1,Otros / específico
12156,FUENTE DE ALIMENTACION  N°5,1,1,Fijos,1,Otros / específico
12157,FUENTE DE ALIMENTACION  N°6,1,1,Fijos,1,Otros / específico
12158,FUENTE DE ALIMENTACION  N°7,1,1,Fijos,1,Otros / específico
12159,FUENTE DE ALIMENTACION  N°8,1,1,Fijos,1,Otros / específico
12160,FUENTE DE ALIMENTACION  N°9,1,1,Fijos,1,Otros / específico
11338,"FUENTE DE ALIMENTACION 24VDC 3A,N°1",1,1,Fijos,1,Otros / específico
11339,"FUENTE DE ALIMENTACION 24VDC 3A,N°2",1,1,Fijos,1,Otros / específico
11340,"FUENTE DE ALIMENTACION 24VDC 3A,N°3",1,1,Fijos,1,Otros / específico
11341,"FUENTE DE ALIMENTACION 24VDC 3A,N°4",1,1,Fijos,1,Otros / específico
11342,"FUENTE DE ALIMENTACION 24VDC 3A,N°5",1,1,Fijos,1,Otros / específico
11343,"FUENTE DE ALIMENTACION 24VDC 3A,N°6",1,1,Fijos,1,Otros / específico
11344,"FUENTE DE ALIMENTACION 24VDC 3A,N°7",1,1,Fijos,1,Otros / específico
11345,"FUENTE DE ALIMENTACION 24VDC 3A,N°8",1,1,Fijos,1,Otros / específico
11264,"FUENTE DE ALIMENTACION OWON , N°1",1,1,Fijos,1,Otros / específico
11273,"FUENTE DE ALIMENTACION OWON , N°10",1,1,Fijos,1,Otros / específico
11274,"FUENTE DE ALIMENTACION OWON , N°11",1,1,Fijos,1,Otros / específico
11275,"FUENTE DE ALIMENTACION OWON , N°12",1,1,Fijos,1,Otros / específico
11276,"FUENTE DE ALIMENTACION OWON , N°13",1,1,Fijos,1,Otros / específico
11277,"FUENTE DE ALIMENTACION OWON , N°14",1,1,Fijos,1,Otros / específico
11278,"FUENTE DE ALIMENTACION OWON , N°15",1,1,Fijos,1,Otros / específico
11279,"FUENTE DE ALIMENTACION OWON , N°16",1,1,Fijos,1,Otros / específico
11280,"FUENTE DE ALIMENTACION OWON , N°17",1,1,Fijos,1,Otros / específico
11281,"FUENTE DE ALIMENTACION OWON , N°18",1,1,Fijos,1,Otros / específico
11265,"FUENTE DE ALIMENTACION OWON , N°2",1,1,Fijos,1,Otros / específico
11266,"FUENTE DE ALIMENTACION OWON , N°3",1,1,Fijos,1,Otros / específico
11267,"FUENTE DE ALIMENTACION OWON , N°4",1,1,Fijos,1,Otros / específico
11268,"FUENTE DE ALIMENTACION OWON , N°5",1,1,Fijos,1,Otros / específico
11269,"FUENTE DE ALIMENTACION OWON , N°6",1,1,Fijos,1,Otros / específico
11270,"FUENTE DE ALIMENTACION OWON , N°7",1,1,Fijos,1,Otros / específico
11271,"FUENTE DE ALIMENTACION OWON , N°8",1,1,Fijos,1,Otros / específico
11272,"FUENTE DE ALIMENTACION OWON , N°9",1,1,Fijos,1,Otros / específico
11070,"Filtro aceite  mahl  ,N°1",0,0,Consumibles,1,Otros / específico
11071,"Filtro aceite  mahl  ,N°2",0,0,Consumibles,1,Otros / específico
11072,"Filtro aceite  mahl  ,N°3",0,0,Consumibles,1,Otros / específico
11047,"Filtro de aceite c4 ,N°1",0,0,Consumibles,1,Otros / específico
11056,"Filtro de aceite c4 ,N°10",0,0,Consumibles,1,Otros / específico
11057,"Filtro de aceite c4 ,N°11",0,0,Consumibles,1,Otros / específico
11058,"Filtro de aceite c4 ,N°12",0,0,Consumibles,1,Otros / específico
11059,"Filtro de aceite c4 ,N°13",0,0,Consumibles,1,Otros / específico
11060,"Filtro de aceite c4 ,N°14",0,0,Consumibles,1,Otros / específico
11061,"Filtro de aceite c4 ,N°15",0,0,Consumibles,1,Otros / específico
11062,"Filtro de aceite c4 ,N°16",0,0,Consumibles,1,Otros / específico
11063,"Filtro de aceite c4 ,N°17",0,0,Consumibles,1,Otros / específico
11064,"Filtro de aceite c4 ,N°18",0,0,Consumibles,1,Otros / específico
11065,"Filtro de aceite c4 ,N°19",0,0,Consumibles,1,Otros / específico
11048,"Filtro de aceite c4 ,N°2",0,0,Consumibles,1,Otros / específico
11049,"Filtro de aceite c4 ,N°3",0,0,Consumibles,1,Otros / específico
11050,"Filtro de aceite c4 ,N°4",0,0,Consumibles,1,Otros / específico
11051,"Filtro de aceite c4 ,N°5",10,10,Consumibles,1,Otros / específico
11052,"Filtro de aceite c4 ,N°6",0,0,Consumibles,1,Otros / específico
11053,"Filtro de aceite c4 ,N°7",0,0,Consumibles,1,Otros / específico
11054,"Filtro de aceite c4 ,N°8",0,0,Consumibles,1,Otros / específico
11055,"Filtro de aceite c4 ,N°9",0,0,Consumibles,1,Otros / específico
11090,"Filtro de aceite dgp  , N°1",0,0,Consumibles,1,Otros / específico
11099,"Filtro de aceite dgp  , N°10",0,0,Consumibles,1,Otros / específico
11091,"Filtro de aceite dgp  , N°2",0,0,Consumibles,1,Otros / específico
11092,"Filtro de aceite dgp  , N°3",0,0,Consumibles,1,Otros / específico
11093,"Filtro de aceite dgp  , N°4",0,0,Consumibles,1,Otros / específico
11094,"Filtro de aceite dgp  , N°5",0,0,Consumibles,1,Otros / específico
11095,"Filtro de aceite dgp  , N°6",0,0,Consumibles,1,Otros / específico
11096,"Filtro de aceite dgp  , N°7",0,0,Consumibles,1,Otros / específico
11097,"Filtro de aceite dgp  , N°8",0,0,Consumibles,1,Otros / específico
11098,"Filtro de aceite dgp  , N°9",0,0,Consumibles,1,Otros / específico
11066,"Filtro de aceite ds3 ,N°1",0,0,Consumibles,1,Otros / específico
11067,"Filtro de aceite ds3 ,N°2",0,0,Consumibles,1,Otros / específico
11068,"Filtro de aceite ds3 ,N°3",0,0,Consumibles,1,Otros / específico
11069,"Filtro de aceite ds3 ,N°4",0,0,Consumibles,1,Otros / específico
11074,"Filtro de aceite tecfil ,N°1",0,0,Consumibles,1,Otros / específico
11075,"Filtro de aceite tecfil ,N°2",0,0,Consumibles,1,Otros / específico
11076,"Filtro de aceite tecfil ,N°3",0,0,Consumibles,1,Otros / específico
11077,"Filtro de aceite tecfil ,N°4",0,0,Consumibles,1,Otros / específico
11078,Filtro de aceite tecfil max pro,0,0,Consumibles,1,Otros / específico
11079,"Filtro de aceite troop , N°1",0,0,Consumibles,1,Otros / específico
11080,"Filtro de aceite troop , N°2",0,0,Consumibles,1,Otros / específico
11081,"Filtro de aceite troop , N°3",0,0,Consumibles,1,Otros / específico
11082,"Filtro de aceite troop , N°4",0,0,Consumibles,1,Otros / específico
11083,"Filtro de aceite troop , N°5",0,0,Consumibles,1,Otros / específico
11084,"Filtro de aceite troop , N°6",0,0,Consumibles,1,Otros / específico
11085,"Filtro de aceite troop , N°7",0,0,Consumibles,1,Otros / específico
11086,"Filtro de aceite troop , N°8",0,0,Consumibles,1,Otros / específico
10952,"Filtro de aire , N1",1,1,Fijos,1,Otros / específico
10953,"Filtro de aire ,N2",1,1,Fijos,1,Otros / específico
10954,"Filtro de aire ,N3",1,1,Fijos,1,Otros / específico
10955,"Filtro de aire ,N4",1,1,Fijos,1,Otros / específico
11073,Filtro de aire mann filter,0,0,Consumibles,1,Otros / específico
10972,Flujometro,1,1,Fijos,1,Otros / específico
12025,GENERADOR DE SEÑALES N°2,1,1,Fijos,1,Otros / específico
12026,GENERADOR DE SEÑALES N°3,1,1,Fijos,1,Otros / específico
11971,GPS GARMIN ETREX 22X N°1,1,1,Fijos,1,Otros / específico
11972,GPS GARMIN ETREX 22X N°2,1,1,Fijos,1,Otros / específico
11973,GPS GARMIN ETREX 22X N°3,1,1,Fijos,1,Otros / específico
11974,GPS GARMIN ETREX 22X N°4,1,1,Fijos,1,Otros / específico
11975,GPS GARMIN ETREX 22X N°5,1,1,Fijos,1,Otros / específico
12371,GRASA,0,0,Fijos,1,Otros / específico
11745,"GUANTES DE GOMAS DIELECTRICOS,N°1",20,20,Consumibles,1,Otros / específico
11486,"GUARDAMOTOR,N°1",29,29,Consumibles,1,Equipos didácticos (bombas/motores)
12094,Giniometro N°1,1,1,Fijos,1,Otros / específico
12095,Giniometro N°2,1,1,Fijos,1,Otros / específico
12096,Giniometro N°3,1,1,Fijos,1,Otros / específico
12097,Giniometro N°4,1,1,Fijos,1,Otros / específico
12098,Giniometro N°5,1,1,Fijos,1,Otros / específico
12099,Giniometro N°6,1,1,Fijos,1,Otros / específico
12100,Giniometro N°7,1,1,Fijos,1,Otros / específico
12008,HERRAMIENTA DE EVALUACION DE SOLAR,1,1,Fijos,1,Otros / específico
12370,HUAIPE,0,0,Fijos,1,Otros / específico
10717,Inclinometro digital,1,1,Fijos,1,Otros / específico
10139,Inductor de rodamientos por calor,1,1,Fijos,1,Otros / específico
10167,Inspeccion de fugas Amprobe,1,1,Fijos,1,Otros / específico
10166,Inspeccion de fugas trotec,1,1,Fijos,1,Otros / específico
12180,JUEGO DE PROTECTORES DE FLECHA,1,1,Fijos,1,Otros / específico
11379,"KIT DE ARDUINO,N°1",1,1,Fijos,1,Otros / específico
11388,"KIT DE ARDUINO,N°10",1,1,Fijos,1,Otros / específico
11389,"KIT DE ARDUINO,N°11",1,1,Fijos,1,Otros / específico
11390,"KIT DE ARDUINO,N°12",1,1,Fijos,1,Otros / específico
11391,"KIT DE ARDUINO,N°13",1,1,Fijos,1,Otros / específico
11392,"KIT DE ARDUINO,N°14",1,1,Fijos,1,Otros / específico
11393,"KIT DE ARDUINO,N°15",1,1,Fijos,1,Otros / específico
11394,"KIT DE ARDUINO,N°16",1,1,Fijos,1,Otros / específico
11395,"KIT DE ARDUINO,N°17",1,1,Fijos,1,Otros / específico
11396,"KIT DE ARDUINO,N°18",1,1,Fijos,1,Otros / específico
11397,"KIT DE ARDUINO,N°19",1,1,Fijos,1,Otros / específico
11380,"KIT DE ARDUINO,N°2",1,1,Fijos,1,Otros / específico
11381,"KIT DE ARDUINO,N°3",1,1,Fijos,1,Otros / específico
11382,"KIT DE ARDUINO,N°4",1,1,Fijos,1,Otros / específico
11383,"KIT DE ARDUINO,N°5",1,1,Fijos,1,Otros / específico
11384,"KIT DE ARDUINO,N°6",1,1,Fijos,1,Otros / específico
11385,"KIT DE ARDUINO,N°7",1,1,Fijos,1,Otros / específico
11386,"KIT DE ARDUINO,N°8",1,1,Fijos,1,Otros / específico
11387,"KIT DE ARDUINO,N°9",1,1,Fijos,1,Otros / específico
12055,KIT DE COMPONENTES BASICOS DE ELECTRONICAS N°1,1,1,Fijos,1,Otros / específico
12056,KIT DE COMPONENTES BASICOS DE ELECTRONICAS N°2,1,1,Fijos,1,Otros / específico
12057,KIT DE COMPONENTES BASICOS DE ELECTRONICAS N°3,1,1,Fijos,1,Otros / específico
12121,KIT DE HERRAMIENTA DE DIAGNOSTICO DIGITAL AUTOMOTRIZ,1,1,Fijos,1,Otros / específico
11996,KIT TELUROMETRO,1,1,Fijos,1,Otros / específico
10746,"Kit de medicion de retorno,N°1",1,1,Fijos,1,Otros / específico
10747,"Kit de medicion de retorno,N°2",1,1,Fijos,1,Otros / específico
10748,"Kit de medicion de retorno,N°3",1,1,Fijos,1,Otros / específico
10749,"Kit de medicion de retorno,N°4",1,1,Fijos,1,Otros / específico
10750,"Kit de medicion de retorno,N°5",1,1,Fijos,1,Otros / específico
10751,"Kit de medicion de retorno,N°6",1,1,Fijos,1,Otros / específico
60025,LABORATORIO 103,1,1,llave,1,Otros / específico
60000,LABORATORIO 106,1,1,llave,1,Otros / específico
60001,LABORATORIO 107,1,1,llave,1,Otros / específico
60023,LABORATORIO 221,1,1,llave,1,Otros / específico
60024,LABORATORIO 222,1,1,llave,1,Otros / específico
60003,LABORATORIO 228A,1,1,llave,1,Otros / específico
60022,LABORATORIO 324,1,1,llave,1,Otros / específico
60004,LABORATORIO 337,1,1,llave,1,Otros / específico
60005,LABORATORIO 338,1,1,llave,1,Otros / específico
60006,LABORATORIO 339,1,1,llave,1,Otros / específico
12120,LAMPARA ESTROBOSCOPICA DIESEL,1,1,Fijos,1,Otros / específico
12119,LAMPARA ESTROBOSCOPICA JONNESWAY,1,1,Fijos,1,Otros / específico
12113,LAMPARA ESTROBOSCOPICA KEPROAM N°1,1,1,Fijos,1,Otros / específico
12114,LAMPARA ESTROBOSCOPICA KEPROAM N°2,1,1,Fijos,1,Otros / específico
12369,LIJA,0,0,Fijos,1,Otros / específico
11908,LINTERNAS PORTATILES N°1,1,1,Fijos,1,Otros / específico
11909,LINTERNAS PORTATILES N°2,1,1,Fijos,1,Otros / específico
11910,LINTERNAS PORTATILES N°3,1,1,Fijos,1,Otros / específico
11911,LINTERNAS PORTATILES N°4,1,1,Fijos,1,Otros / específico
11912,LINTERNAS PORTATILES N°5,1,1,Fijos,1,Otros / específico
12372,LIQUIDO DE FRENO DOT,0,0,Fijos,1,Otros / específico
11797,"LUXOMETRO,N°1",1,1,Fijos,1,Otros / específico
10133,Lainas SKF n°1,1,1,Fijos,1,Otros / específico
10134,Lainas SKF n°2,1,1,Fijos,1,Otros / específico
11100,Lampara estraboscopica diesel,0,0,Consumibles,1,Otros / específico
10973,Lampara estreboscopica,1,1,Fijos,1,Otros / específico
11239,Lapiz de vibraciones,2,2,Consumibles,1,Otros / específico
12388,Limpiador de manos,10,10,herramienta,1,Otros / específico
10914,Lupa chica,10,10,Fijos,1,Otros / específico
12351,MANGUERA NEUMATICA,3,3,Fijos,1,Otros / específico
12332,MANOMETRO DE PRESION Y FLUJOMETRO GASOLINA - DIESEL,1,1,Fijos,1,Otros / específico
60032,MAQUETA / BALENO,1,1,llave,1,Otros / específico
60031,MAQUETA / FORD,1,1,llave,1,Otros / específico
11659,"MAQUETA DE SERVO MOTOR,N°1",4,4,Consumibles,1,Equipos didácticos (bombas/motores)
12376,MAQUETAS FESTO VARIEDADES,0,0,Fijos,1,Otros / específico
11792,"MEDIDOR DE  POTENCIA,N°2",1,1,Fijos,1,Otros / específico
11793,"MEDIDOR DE  POTENCIA,N°3",1,1,Fijos,1,Otros / específico
11599,"MEDIDOR DE ASILACION ANALOGICO ,N°1",1,1,Fijos,1,Otros / específico
11601,"MEDIDOR DE ASILACION ANALOGICO ,N°2",1,1,Fijos,1,Otros / específico
12069,MEDIDOR DE CAMPO Y ANALIZDOR DE ESPECTRO ULTRA COMPACTO,1,1,Fijos,1,Otros / específico
12019,MEDIDOR DE CO2 PORTATIL N°1,1,1,Fijos,1,Otros / específico
12020,MEDIDOR DE CO2 PORTATIL N°2,1,1,Fijos,1,Otros / específico
12000,MEDIDOR DE FACTOR DE POTENCIA N°1,1,1,Fijos,1,Otros / específico
12001,MEDIDOR DE FACTOR DE POTENCIA N°2,1,1,Fijos,1,Otros / específico
11997,MEDIDOR DE IRRADIANCIA MULTIFUNCION N°1,1,1,Fijos,1,Otros / específico
11998,MEDIDOR DE IRRADIANCIA MULTIFUNCION N°2,1,1,Fijos,1,Otros / específico
11999,MEDIDOR DE IRRADIANCIA MULTIFUNCION N°3,1,1,Fijos,1,Otros / específico
11784,"MEDIDOR DE POTENCIA,N°1",1,1,Fijos,1,Otros / específico
11803,"MEDIDOR DE RESISTENCIA A TIERRA,N°1",1,1,Fijos,1,Otros / específico
11804,"MEDIDOR DE RESISTENCIA A TIERRA,N°2",1,1,Fijos,1,Otros / específico
12342,MEDIDOR DE RETORNO DIESEL,1,1,Fijos,1,Otros / específico
11790,MEGOHMETRO,1,1,Fijos,1,Otros / específico
11798,"MEGOHMETRO ANALOGICO,N°1",1,1,Fijos,1,Otros / específico
11799,"MEGOHMETRO ANALOGICO,N°2",1,1,Fijos,1,Otros / específico
12018,MINI POCKET ENVIRONMENT,1,1,Fijos,1,Otros / específico
12326,MULTIMETRO DIGITAL BAKU,1,1,Fijos,1,Otros / específico
12327,MULTIMETRO DIGITAL BAKU,1,1,Fijos,1,Otros / específico
12328,MULTIMETRO DIGITAL BAKU,1,1,Fijos,1,Otros / específico
12329,MULTIMETRO DIGITAL MCP,1,1,Fijos,1,Otros / específico
12330,MULTIMETRO DIGITAL MCP,1,1,Fijos,1,Otros / específico
12331,MULTIMETRO DIGITAL MCP,1,1,Fijos,1,Otros / específico
11976,MULTIMETRO DIGITAL UNI-T 1000V N°1,1,1,Fijos,1,Otros / específico
11985,MULTIMETRO DIGITAL UNI-T 1000V N°10,1,1,Fijos,1,Otros / específico
11977,MULTIMETRO DIGITAL UNI-T 1000V N°2,1,1,Fijos,1,Otros / específico
